concept_id,domain,category,difficulty,emoji,color,situation,purpose,korean_word,korean_pronunciation,korean_definition,korean_pos,korean_synonyms,korean_antonyms,korean_word_family,korean_compound_words,korean_collocations,english_word,english_pronunciation,english_definition,english_pos,english_synonyms,english_antonyms,english_word_family,english_compound_words,english_collocations,chinese_word,chinese_pronunciation,chinese_definition,chinese_pos,chinese_synonyms,chinese_antonyms,chinese_word_family,chinese_compound_words,chinese_collocations,japanese_word,japanese_pronunciation,japanese_definition,japanese_pos,japanese_synonyms,japanese_antonyms,japanese_word_family,japanese_compound_words,japanese_collocations,spanish_word,spanish_pronunciation,spanish_definition,spanish_pos,spanish_synonyms,spanish_antonyms,spanish_word_family,spanish_compound_words,spanish_collocations,korean_example,english_example,chinese_example,japanese_example,spanish_example
daily_nod_gesture,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,고개를 끄덕이다,고개를 끄덕이다-pronunciation,고개를 끄덕이다 정의,동사,"고개를 끄덕이다류,관련어","비고개를 끄덕이다,반대말","고개를 끄덕이다족,고개를 끄덕이다계열","고개를 끄덕이다표현,고개를 끄덕이다말","고개를 끄덕이다를 말하다,고개를 끄덕이다를 건네다",Nod,/nod/,Nod definition,verb,"Nod type,related item","non-Nod,opposite","Nod family,Nod group","Nod phrase,Nod greeting","say Nod,offer Nod",고개를 끄덕이다_中文,고개를 끄덕이다_pinyin,고개를 끄덕이다 中文定义,动词,"고개를 끄덕이다_中文类,相关词","非고개를 끄덕이다_中文,反义词","고개를 끄덕이다_中文族,고개를 끄덕이다_中文系列","고개를 끄덕이다_中文表达,고개를 끄덕이다_中文用语","说고개를 끄덕이다_中文,用고개를 끄덕이다_中文问候",고개를 끄덕이다_日本語,고개를 끄덕이다_hiragana,고개를 끄덕이다 日本語定義,動詞,"고개를 끄덕이다_日本語類,関連語","非고개를 끄덕이다_日本語,反対語","고개를 끄덕이다_日本語族,고개를 끄덕이다_日本語系列","고개를 끄덕이다_日本語表現,고개를 끄덕이다_日本語用語","고개를 끄덕이다_日本語を言う,고개를 끄덕이다_日本語で挨拶する",고개를 끄덕이다_español,고개를 끄덕이다_español_pronunciación,고개를 끄덕이다 definición español,verbo,"고개를 끄덕이다_español tipo,expresión relacionada","no 고개를 끄덕이다_español,opuesto","familia 고개를 끄덕이다_español,grupo 고개를 끄덕이다_español","saludo de 고개를 끄덕이다_español,frase de 고개를 끄덕이다_español","decir 고개를 끄덕이다_español,ofrecer 고개를 끄덕이다_español",우리는 먼저 고개를 끄덕이다.,We usually Nod first when we meet.,我们在家里说고개를 끄덕이다_中文。,家で고개를 끄덕이다_日本語と挨拶しました。,En casa dijimos 고개를 끄덕이다_español.
daily_shake_hands_gesture,daily,routine,basic,👋,#FF9800,"casual,home",greeting,악수하다,악수하다-pronunciation,악수하다 정의,동사,"악수하다류,관련어","비악수하다,반대말","악수하다족,악수하다계열","악수하다표현,악수하다말","악수하다를 말하다,악수하다를 건네다",Shake hands,/shake_hands/,Shake hands definition,verb,"Shake hands type,related item","non-Shake hands,opposite","Shake hands family,Shake hands group","Shake hands phrase,Shake hands greeting","say Shake hands,offer Shake hands",악수하다_中文,악수하다_pinyin,악수하다 中文定义,动词,"악수하다_中文类,相关词","非악수하다_中文,反义词","악수하다_中文族,악수하다_中文系列","악수하다_中文表达,악수하다_中文用语","说악수하다_中文,用악수하다_中文问候",악수하다_日本語,악수하다_hiragana,악수하다 日本語定義,動詞,"악수하다_日本語類,関連語","非악수하다_日本語,反対語","악수하다_日本語族,악수하다_日本語系列","악수하다_日本語表現,악수하다_日本語用語","악수하다_日本語を言う,악수하다_日本語で挨拶する",악수하다_español,악수하다_español_pronunciación,악수하다 definición español,verbo,"악수하다_español tipo,expresión relacionada","no 악수하다_español,opuesto","familia 악수하다_español,grupo 악수하다_español","saludo de 악수하다_español,frase de 악수하다_español","decir 악수하다_español,ofrecer 악수하다_español",우리는 먼저 악수하다.,We usually Shake hands first when we meet.,我们在家里说악수하다_中文。,家で악수하다_日本語と挨拶しました。,En casa dijimos 악수하다_español.
daily_bow_verb_gesture,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,절하다,절하다-pronunciation,절하다 정의,동사,"절하다류,관련어","비절하다,반대말","절하다족,절하다계열","절하다표현,절하다말","절하다를 말하다,절하다를 건네다",Bow verb,/bow_verb/,Bow verb definition,verb,"Bow verb type,related item","non-Bow verb,opposite","Bow verb family,Bow verb group","Bow verb phrase,Bow verb greeting","say Bow verb,offer Bow verb",절하다_中文,절하다_pinyin,절하다 中文定义,动词,"절하다_中文类,相关词","非절하다_中文,反义词","절하다_中文族,절하다_中文系列","절하다_中文表达,절하다_中文用语","说절하다_中文,用절하다_中文问候",절하다_日本語,절하다_hiragana,절하다 日本語定義,動詞,"절하다_日本語類,関連語","非절하다_日本語,反対語","절하다_日本語族,절하다_日本語系列","절하다_日本語表現,절하다_日本語用語","절하다_日本語を言う,절하다_日本語で挨拶する",절하다_español,절하다_español_pronunciación,절하다 definición español,verbo,"절하다_español tipo,expresión relacionada","no 절하다_español,opuesto","familia 절하다_español,grupo 절하다_español","saludo de 절하다_español,frase de 절하다_español","decir 절하다_español,ofrecer 절하다_español",우리는 먼저 절하다.,We usually Bow verb first when we meet.,我们在家里说절하다_中文。,家で절하다_日本語と挨拶しました。,En casa dijimos 절하다_español.
daily_say_hello_utterance,daily,routine,basic,🏠,#009688,"casual,home",greeting,'안녕하세요'라고 말하다,'안녕하세요'라고 말하다-pronunciation,'안녕하세요'라고 말하다 정의,동사,"'안녕하세요'라고 말하다류,관련어","비'안녕하세요'라고 말하다,반대말","'안녕하세요'라고 말하다족,'안녕하세요'라고 말하다계열","'안녕하세요'라고 말하다표현,'안녕하세요'라고 말하다말","'안녕하세요'라고 말하다를 말하다,'안녕하세요'라고 말하다를 건네다",Say hello,/say_hello/,Say hello definition,verb,"Say hello type,related item","non-Say hello,opposite","Say hello family,Say hello group","Say hello phrase,Say hello greeting","say Say hello,offer Say hello",'안녕하세요'라고 말하다_中文,'안녕하세요'라고 말하다_pinyin,'안녕하세요'라고 말하다 中文定义,动词,"'안녕하세요'라고 말하다_中文类,相关词","非'안녕하세요'라고 말하다_中文,反义词","'안녕하세요'라고 말하다_中文族,'안녕하세요'라고 말하다_中文系列","'안녕하세요'라고 말하다_中文表达,'안녕하세요'라고 말하다_中文用语","说'안녕하세요'라고 말하다_中文,用'안녕하세요'라고 말하다_中文问候",'안녕하세요'라고 말하다_日本語,'안녕하세요'라고 말하다_hiragana,'안녕하세요'라고 말하다 日本語定義,動詞,"'안녕하세요'라고 말하다_日本語類,関連語","非'안녕하세요'라고 말하다_日本語,反対語","'안녕하세요'라고 말하다_日本語族,'안녕하세요'라고 말하다_日本語系列","'안녕하세요'라고 말하다_日本語表現,'안녕하세요'라고 말하다_日本語用語","'안녕하세요'라고 말하다_日本語を言う,'안녕하세요'라고 말하다_日本語で挨拶する",'안녕하세요'라고 말하다_español,'안녕하세요'라고 말하다_español_pronunciación,'안녕하세요'라고 말하다 definición español,verbo,"'안녕하세요'라고 말하다_español tipo,expresión relacionada","no '안녕하세요'라고 말하다_español,opuesto","familia '안녕하세요'라고 말하다_español,grupo '안녕하세요'라고 말하다_español","saludo de '안녕하세요'라고 말하다_español,frase de '안녕하세요'라고 말하다_español","decir '안녕하세요'라고 말하다_español,ofrecer '안녕하세요'라고 말하다_español",우리는 먼저 '안녕하세요'라고 말하다.,We usually Say hello first when we meet.,我们在家里说'안녕하세요'라고 말하다_中文。,家で'안녕하세요'라고 말하다_日本語と挨拶しました。,En casa dijimos '안녕하세요'라고 말하다_español.
daily_ask_how_are_you_utterance,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,안부를 묻다,안부를 묻다-pronunciation,안부를 묻다 정의,동사,"안부를 묻다류,관련어","비안부를 묻다,반대말","안부를 묻다족,안부를 묻다계열","안부를 묻다표현,안부를 묻다말","안부를 묻다를 말하다,안부를 묻다를 건네다",Ask how are you,/ask_how_are_you/,Ask how are you definition,verb,"Ask how are you type,related item","non-Ask how are you,opposite","Ask how are you family,Ask how are you group","Ask how are you phrase,Ask how are you greeting","say Ask how are you,offer Ask how are you",안부를 묻다_中文,안부를 묻다_pinyin,안부를 묻다 中文定义,动词,"안부를 묻다_中文类,相关词","非안부를 묻다_中文,反义词","안부를 묻다_中文族,안부를 묻다_中文系列","안부를 묻다_中文表达,안부를 묻다_中文用语","说안부를 묻다_中文,用안부를 묻다_中文问候",안부를 묻다_日本語,안부를 묻다_hiragana,안부를 묻다 日本語定義,動詞,"안부를 묻다_日本語類,関連語","非안부를 묻다_日本語,反対語","안부를 묻다_日本語族,안부를 묻다_日本語系列","안부를 묻다_日本語表現,안부를 묻다_日本語用語","안부를 묻다_日本語を言う,안부를 묻다_日本語で挨拶する",안부를 묻다_español,안부를 묻다_español_pronunciación,안부를 묻다 definición español,verbo,"안부를 묻다_español tipo,expresión relacionada","no 안부를 묻다_español,opuesto","familia 안부를 묻다_español,grupo 안부를 묻다_español","saludo de 안부를 묻다_español,frase de 안부를 묻다_español","decir 안부를 묻다_español,ofrecer 안부를 묻다_español",우리는 먼저 안부를 묻다.,We usually Ask how are you first when we meet.,我们在家里说안부를 묻다_中文。,家で안부를 묻다_日本語と挨拶しました。,En casa dijimos 안부를 묻다_español.
daily_respond_im_fine_reply,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,괜찮다고 답하다,괜찮다고 답하다-pronunciation,괜찮다고 답하다 정의,동사,"괜찮다고 답하다류,관련어","비괜찮다고 답하다,반대말","괜찮다고 답하다족,괜찮다고 답하다계열","괜찮다고 답하다표현,괜찮다고 답하다말","괜찮다고 답하다를 말하다,괜찮다고 답하다를 건네다",Respond im fine,/respond_im_fine/,Respond im fine definition,verb,"Respond im fine type,related item","non-Respond im fine,opposite","Respond im fine family,Respond im fine group","Respond im fine phrase,Respond im fine greeting","say Respond im fine,offer Respond im fine",괜찮다고 답하다_中文,괜찮다고 답하다_pinyin,괜찮다고 답하다 中文定义,动词,"괜찮다고 답하다_中文类,相关词","非괜찮다고 답하다_中文,反义词","괜찮다고 답하다_中文族,괜찮다고 답하다_中文系列","괜찮다고 답하다_中文表达,괜찮다고 답하다_中文用语","说괜찮다고 답하다_中文,用괜찮다고 답하다_中文问候",괜찮다고 답하다_日本語,괜찮다고 답하다_hiragana,괜찮다고 답하다 日本語定義,動詞,"괜찮다고 답하다_日本語類,関連語","非괜찮다고 답하다_日本語,反対語","괜찮다고 답하다_日本語族,괜찮다고 답하다_日本語系列","괜찮다고 답하다_日本語表現,괜찮다고 답하다_日本語用語","괜찮다고 답하다_日本語を言う,괜찮다고 답하다_日本語で挨拶する",괜찮다고 답하다_español,괜찮다고 답하다_español_pronunciación,괜찮다고 답하다 definición español,verbo,"괜찮다고 답하다_español tipo,expresión relacionada","no 괜찮다고 답하다_español,opuesto","familia 괜찮다고 답하다_español,grupo 괜찮다고 답하다_español","saludo de 괜찮다고 답하다_español,frase de 괜찮다고 답하다_español","decir 괜찮다고 답하다_español,ofrecer 괜찮다고 답하다_español",우리는 먼저 괜찮다고 답하다.,We usually Respond im fine first when we meet.,我们在家里说괜찮다고 답하다_中文。,家で괜찮다고 답하다_日本語と挨拶しました。,En casa dijimos 괜찮다고 답하다_español.
daily_start_conversation_start,daily,routine,basic,👋,#FF9800,"casual,home",greeting,대화를 시작하다,대화를 시작하다-pronunciation,대화를 시작하다 정의,동사,"대화를 시작하다류,관련어","비대화를 시작하다,반대말","대화를 시작하다족,대화를 시작하다계열","대화를 시작하다표현,대화를 시작하다말","대화를 시작하다를 말하다,대화를 시작하다를 건네다",Start conversation,/start_conversation/,Start conversation definition,verb,"Start conversation type,related item","non-Start conversation,opposite","Start conversation family,Start conversation group","Start conversation phrase,Start conversation greeting","say Start conversation,offer Start conversation",대화를 시작하다_中文,대화를 시작하다_pinyin,대화를 시작하다 中文定义,动词,"대화를 시작하다_中文类,相关词","非대화를 시작하다_中文,反义词","대화를 시작하다_中文族,대화를 시작하다_中文系列","대화를 시작하다_中文表达,대화를 시작하다_中文用语","说대화를 시작하다_中文,用대화를 시작하다_中文问候",대화를 시작하다_日本語,대화를 시작하다_hiragana,대화를 시작하다 日本語定義,動詞,"대화를 시작하다_日本語類,関連語","非대화를 시작하다_日本語,反対語","대화를 시작하다_日本語族,대화를 시작하다_日本語系列","대화를 시작하다_日本語表現,대화를 시작하다_日本語用語","대화를 시작하다_日本語を言う,대화를 시작하다_日本語で挨拶する",대화를 시작하다_español,대화를 시작하다_español_pronunciación,대화를 시작하다 definición español,verbo,"대화를 시작하다_español tipo,expresión relacionada","no 대화를 시작하다_español,opuesto","familia 대화를 시작하다_español,grupo 대화를 시작하다_español","saludo de 대화를 시작하다_español,frase de 대화를 시작하다_español","decir 대화를 시작하다_español,ofrecer 대화를 시작하다_español",우리는 먼저 대화를 시작하다.,We usually Start conversation first when we meet.,我们在家里说대화를 시작하다_中文。,家で대화를 시작하다_日本語と挨拶しました。,En casa dijimos 대화를 시작하다_español.
daily_make_small_talk_icebreaker,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,가벼운 대화를 나누다,가벼운 대화를 나누다-pronunciation,가벼운 대화를 나누다 정의,동사,"가벼운 대화를 나누다류,관련어","비가벼운 대화를 나누다,반대말","가벼운 대화를 나누다족,가벼운 대화를 나누다계열","가벼운 대화를 나누다표현,가벼운 대화를 나누다말","가벼운 대화를 나누다를 말하다,가벼운 대화를 나누다를 건네다",Make small talk,/make_small_talk/,Make small talk definition,verb,"Make small talk type,related item","non-Make small talk,opposite","Make small talk family,Make small talk group","Make small talk phrase,Make small talk greeting","say Make small talk,offer Make small talk",가벼운 대화를 나누다_中文,가벼운 대화를 나누다_pinyin,가벼운 대화를 나누다 中文定义,动词,"가벼운 대화를 나누다_中文类,相关词","非가벼운 대화를 나누다_中文,反义词","가벼운 대화를 나누다_中文族,가벼운 대화를 나누다_中文系列","가벼운 대화를 나누다_中文表达,가벼운 대화를 나누다_中文用语","说가벼운 대화를 나누다_中文,用가벼운 대화를 나누다_中文问候",가벼운 대화를 나누다_日本語,가벼운 대화를 나누다_hiragana,가벼운 대화를 나누다 日本語定義,動詞,"가벼운 대화를 나누다_日本語類,関連語","非가벼운 대화를 나누다_日本語,反対語","가벼운 대화를 나누다_日本語族,가벼운 대화를 나누다_日本語系列","가벼운 대화를 나누다_日本語表現,가벼운 대화를 나누다_日本語用語","가벼운 대화를 나누다_日本語を言う,가벼운 대화를 나누다_日本語で挨拶する",가벼운 대화를 나누다_español,가벼운 대화를 나누다_español_pronunciación,가벼운 대화를 나누다 definición español,verbo,"가벼운 대화를 나누다_español tipo,expresión relacionada","no 가벼운 대화를 나누다_español,opuesto","familia 가벼운 대화를 나누다_español,grupo 가벼운 대화를 나누다_español","saludo de 가벼운 대화를 나누다_español,frase de 가벼운 대화를 나누다_español","decir 가벼운 대화를 나누다_español,ofrecer 가벼운 대화를 나누다_español",우리는 먼저 가벼운 대화를 나누다.,We usually Make small talk first when we meet.,我们在家里说가벼운 대화를 나누다_中文。,家で가벼운 대화를 나누다_日本語と挨拶しました。,En casa dijimos 가벼운 대화를 나누다_español.
daily_check_in_on_you_care,daily,routine,basic,🏠,#009688,"casual,home",greeting,안부를 확인하다,안부를 확인하다-pronunciation,안부를 확인하다 정의,동사,"안부를 확인하다류,관련어","비안부를 확인하다,반대말","안부를 확인하다족,안부를 확인하다계열","안부를 확인하다표현,안부를 확인하다말","안부를 확인하다를 말하다,안부를 확인하다를 건네다",Check in on you,/check_in_on_you/,Check in on you definition,verb,"Check in on you type,related item","non-Check in on you,opposite","Check in on you family,Check in on you group","Check in on you phrase,Check in on you greeting","say Check in on you,offer Check in on you",안부를 확인하다_中文,안부를 확인하다_pinyin,안부를 확인하다 中文定义,动词,"안부를 확인하다_中文类,相关词","非안부를 확인하다_中文,反义词","안부를 확인하다_中文族,안부를 확인하다_中文系列","안부를 확인하다_中文表达,안부를 확인하다_中文用语","说안부를 확인하다_中文,用안부를 확인하다_中文问候",안부를 확인하다_日本語,안부를 확인하다_hiragana,안부를 확인하다 日本語定義,動詞,"안부를 확인하다_日本語類,関連語","非안부를 확인하다_日本語,反対語","안부를 확인하다_日本語族,안부를 확인하다_日本語系列","안부를 확인하다_日本語表現,안부를 확인하다_日本語用語","안부를 확인하다_日本語を言う,안부를 확인하다_日本語で挨拶する",안부를 확인하다_español,안부를 확인하다_español_pronunciación,안부를 확인하다 definición español,verbo,"안부를 확인하다_español tipo,expresión relacionada","no 안부를 확인하다_español,opuesto","familia 안부를 확인하다_español,grupo 안부를 확인하다_español","saludo de 안부를 확인하다_español,frase de 안부를 확인하다_español","decir 안부를 확인하다_español,ofrecer 안부를 확인하다_español",우리는 먼저 안부를 확인하다.,We usually Check in on you first when we meet.,我们在家里说안부를 확인하다_中文。,家で안부를 확인하다_日本語と挨拶しました。,En casa dijimos 안부를 확인하다_español.
daily_wish_good_day_wish,daily,routine,basic,⏰,#4CAF50,"casual,home",greeting,좋은 하루를 빌다,좋은 하루를 빌다-pronunciation,좋은 하루를 빌다 정의,동사,"좋은 하루를 빌다류,관련어","비좋은 하루를 빌다,반대말","좋은 하루를 빌다족,좋은 하루를 빌다계열","좋은 하루를 빌다표현,좋은 하루를 빌다말","좋은 하루를 빌다를 말하다,좋은 하루를 빌다를 건네다",Wish good day,/wish_good_day/,Wish good day definition,verb,"Wish good day type,related item","non-Wish good day,opposite","Wish good day family,Wish good day group","Wish good day phrase,Wish good day greeting","say Wish good day,offer Wish good day",좋은 하루를 빌다_中文,좋은 하루를 빌다_pinyin,좋은 하루를 빌다 中文定义,动词,"좋은 하루를 빌다_中文类,相关词","非좋은 하루를 빌다_中文,反义词","좋은 하루를 빌다_中文族,좋은 하루를 빌다_中文系列","좋은 하루를 빌다_中文表达,좋은 하루를 빌다_中文用语","说좋은 하루를 빌다_中文,用좋은 하루를 빌다_中文问候",좋은 하루를 빌다_日本語,좋은 하루를 빌다_hiragana,좋은 하루를 빌다 日本語定義,動詞,"좋은 하루를 빌다_日本語類,関連語","非좋은 하루를 빌다_日本語,反対語","좋은 하루를 빌다_日本語族,좋은 하루를 빌다_日本語系列","좋은 하루를 빌다_日本語表現,좋은 하루를 빌다_日本語用語","좋은 하루를 빌다_日本語を言う,좋은 하루를 빌다_日本語で挨拶する",좋은 하루를 빌다_español,좋은 하루를 빌다_español_pronunciación,좋은 하루를 빌다 definición español,verbo,"좋은 하루를 빌다_español tipo,expresión relacionada","no 좋은 하루를 빌다_español,opuesto","familia 좋은 하루를 빌다_español,grupo 좋은 하루를 빌다_español","saludo de 좋은 하루를 빌다_español,frase de 좋은 하루를 빌다_español","decir 좋은 하루를 빌다_español,ofrecer 좋은 하루를 빌다_español",우리는 먼저 좋은 하루를 빌다.,We usually Wish good day first when we meet.,我们在家里说좋은 하루를 빌다_中文。,家で좋은 하루를 빌다_日本語と挨拶しました。,En casa dijimos 좋은 하루를 빌다_español.
daily_wish_good_night_wish,daily,routine,basic,🙂,#2196F3,"casual,home",greeting,좋은 밤을 빌다,좋은 밤을 빌다-pronunciation,좋은 밤을 빌다 정의,동사,"좋은 밤을 빌다류,관련어","비좋은 밤을 빌다,반대말","좋은 밤을 빌다족,좋은 밤을 빌다계열","좋은 밤을 빌다표현,좋은 밤을 빌다말","좋은 밤을 빌다를 말하다,좋은 밤을 빌다를 건네다",Wish good night,/wish_good_night/,Wish good night definition,verb,"Wish good night type,related item","non-Wish good night,opposite","Wish good night family,Wish good night group","Wish good night phrase,Wish good night greeting","say Wish good night,offer Wish good night",좋은 밤을 빌다_中文,좋은 밤을 빌다_pinyin,좋은 밤을 빌다 中文定义,动词,"좋은 밤을 빌다_中文类,相关词","非좋은 밤을 빌다_中文,反义词","좋은 밤을 빌다_中文族,좋은 밤을 빌다_中文系列","좋은 밤을 빌다_中文表达,좋은 밤을 빌다_中文用语","说좋은 밤을 빌다_中文,用좋은 밤을 빌다_中文问候",좋은 밤을 빌다_日本語,좋은 밤을 빌다_hiragana,좋은 밤을 빌다 日本語定義,動詞,"좋은 밤을 빌다_日本語類,関連語","非좋은 밤을 빌다_日本語,反対語","좋은 밤을 빌다_日本語族,좋은 밤을 빌다_日本語系列","좋은 밤을 빌다_日本語表現,좋은 밤을 빌다_日本語用語","좋은 밤을 빌다_日本語を言う,좋은 밤을 빌다_日本語で挨拶する",좋은 밤을 빌다_español,좋은 밤을 빌다_español_pronunciación,좋은 밤을 빌다 definición español,verbo,"좋은 밤을 빌다_español tipo,expresión relacionada","no 좋은 밤을 빌다_español,opuesto","familia 좋은 밤을 빌다_español,grupo 좋은 밤을 빌다_español","saludo de 좋은 밤을 빌다_español,frase de 좋은 밤을 빌다_español","decir 좋은 밤을 빌다_español,ofrecer 좋은 밤을 빌다_español",우리는 먼저 좋은 밤을 빌다.,We usually Wish good night first when we meet.,我们在家里说좋은 밤을 빌다_中文。,家で좋은 밤을 빌다_日本語と挨拶しました。,En casa dijimos 좋은 밤을 빌다_español.
daily_compliment_praise,daily,routine,basic,👋,#FF9800,"casual,home",greeting,칭찬하다,칭찬하다-pronunciation,칭찬하다 정의,동사,"칭찬하다류,관련어","비칭찬하다,반대말","칭찬하다족,칭찬하다계열","칭찬하다표현,칭찬하다말","칭찬하다를 말하다,칭찬하다를 건네다",Compliment,/compliment/,Compliment definition,verb,"Compliment type,related item","non-Compliment,opposite","Compliment family,Compliment group","Compliment phrase,Compliment greeting","say Compliment,offer Compliment",칭찬하다_中文,칭찬하다_pinyin,칭찬하다 中文定义,动词,"칭찬하다_中文类,相关词","非칭찬하다_中文,反义词","칭찬하다_中文族,칭찬하다_中文系列","칭찬하다_中文表达,칭찬하다_中文用语","说칭찬하다_中文,用칭찬하다_中文问候",칭찬하다_日本語,칭찬하다_hiragana,칭찬하다 日本語定義,動詞,"칭찬하다_日本語類,関連語","非칭찬하다_日本語,反対語","칭찬하다_日本語族,칭찬하다_日本語系列","칭찬하다_日本語表現,칭찬하다_日本語用語","칭찬하다_日本語を言う,칭찬하다_日本語で挨拶する",칭찬하다_español,칭찬하다_español_pronunciación,칭찬하다 definición español,verbo,"칭찬하다_español tipo,expresión relacionada","no 칭찬하다_español,opuesto","familia 칭찬하다_español,grupo 칭찬하다_español","saludo de 칭찬하다_español,frase de 칭찬하다_español","decir 칭찬하다_español,ofrecer 칭찬하다_español",우리는 먼저 칭찬하다.,We usually Compliment first when we meet.,我们在家里说칭찬하다_中文。,家で칭찬하다_日本語と挨拶しました。,En casa dijimos 칭찬하다_español.
daily_thank_for_coming_thanks,daily,routine,basic,🌅,#9C27B0,"casual,home",greeting,와줘서 고맙다고 말하다,와줘서 고맙다고 말하다-pronunciation,와줘서 고맙다고 말하다 정의,동사,"와줘서 고맙다고 말하다류,관련어","비와줘서 고맙다고 말하다,반대말","와줘서 고맙다고 말하다족,와줘서 고맙다고 말하다계열","와줘서 고맙다고 말하다표현,와줘서 고맙다고 말하다말","와줘서 고맙다고 말하다를 말하다,와줘서 고맙다고 말하다를 건네다",Thank for coming,/thank_for_coming/,Thank for coming definition,verb,"Thank for coming type,related item","non-Thank for coming,opposite","Thank for coming family,Thank for coming group","Thank for coming phrase,Thank for coming greeting","say Thank for coming,offer Thank for coming",와줘서 고맙다고 말하다_中文,와줘서 고맙다고 말하다_pinyin,와줘서 고맙다고 말하다 中文定义,动词,"와줘서 고맙다고 말하다_中文类,相关词","非와줘서 고맙다고 말하다_中文,反义词","와줘서 고맙다고 말하다_中文族,와줘서 고맙다고 말하다_中文系列","와줘서 고맙다고 말하다_中文表达,와줘서 고맙다고 말하다_中文用语","说와줘서 고맙다고 말하다_中文,用와줘서 고맙다고 말하다_中文问候",와줘서 고맙다고 말하다_日本語,와줘서 고맙다고 말하다_hiragana,와줘서 고맙다고 말하다 日本語定義,動詞,"와줘서 고맙다고 말하다_日本語類,関連語","非와줘서 고맙다고 말하다_日本語,反対語","와줘서 고맙다고 말하다_日本語族,와줘서 고맙다고 말하다_日本語系列","와줘서 고맙다고 말하다_日本語表現,와줘서 고맙다고 말하다_日本語用語","와줘서 고맙다고 말하다_日本語を言う,와줘서 고맙다고 말하다_日本語で挨拶する",와줘서 고맙다고 말하다_español,와줘서 고맙다고 말하다_español_pronunciación,와줘서 고맙다고 말하다 definición español,verbo,"와줘서 고맙다고 말하다_español tipo,expresión relacionada","no 와줘서 고맙다고 말하다_español,opuesto","familia 와줘서 고맙다고 말하다_español,grupo 와줘서 고맙다고 말하다_español","saludo de 와줘서 고맙다고 말하다_español,frase de 와줘서 고맙다고 말하다_español","decir 와줘서 고맙다고 말하다_español,ofrecer 와줘서 고맙다고 말하다_español",우리는 먼저 와줘서 고맙다고 말하다.,We usually Thank for coming first when we meet.,我们在家里说와줘서 고맙다고 말하다_中文。,家で와줘서 고맙다고 말하다_日本語と挨拶しました。,En casa dijimos 와줘서 고맙다고 말하다_español.
daily_welcome_verb_welcome,daily,routine,basic,🏠,#009688,"casual,home",greeting,환영하다,환영하다-pronunciation,환영하다 정의,동사,"환영하다류,관련어","비환영하다,반대말","환영하다족,환영하다계열","환영하다표현,환영하다말","환영하다를 말하다,환영하다를 건네다",Welcome verb,/welcome_verb/,Welcome verb definition,verb,"Welcome verb type,related item","non-Welcome verb,opposite","Welcome verb family,Welcome verb group","Welcome verb phrase,Welcome verb greeting","say Welcome verb,offer Welcome verb",환영하다_中文,환영하다_pinyin,환영하다 中文定义,动词,"환영하다_中文类,相关词","非환영하다_中文,反义词","환영하다_中文族,환영하다_中文系列","환영하다_中文表达,환영하다_中文用语","说환영하다_中文,用환영하다_中文问候",환영하다_日本語,환영하다_hiragana,환영하다 日本語定義,動詞,"환영하다_日本語類,関連語","非환영하다_日本語,反対語","환영하다_日本語族,환영하다_日本語系列","환영하다_日本語表現,환영하다_日本語用語","환영하다_日本語を言う,환영하다_日本語で挨拶する",환영하다_español,환영하다_español_pronunciación,환영하다 definición español,verbo,"환영하다_español tipo,expresión relacionada","no 환영하다_español,opuesto","familia 환영하다_español,grupo 환영하다_español","saludo de 환영하다_español,frase de 환영하다_español","decir 환영하다_español,ofrecer 환영하다_español",우리는 먼저 환영하다.,We usually Welcome verb first when we meet.,我们在家里说환영하다_中文。,家で환영하다_日本語と挨拶しました。,En casa dijimos 환영하다_español.
